filename,detect,coord1,coord2,coord3,coord4
AoF06414,0,0.7015625000000001,0.2777777777777778,0.043750000000000004,0.08888888888888889
AoF06415,0,0.194140625,0.06319444444444444,0.13515625,0.09305555555555556
AoF06416,0,0.205078125,0.05902777777777778,0.11015625000000001,0.10138888888888889
AoF06417,0,0.20390625,0.059722222222222225,0.10312500000000001,0.1
AoF06418,0,0.6996093750000001,0.29583333333333334,0.04609375,0.05
AoF06419,0,0.171875,0.0625,0.1,0.09166666666666667
AoF06420,0,0.109765625,0.46805555555555556,0.01640625,0.036111111111111115
AoF06421,0,0.1046875,0.46875,0.021875000000000002,0.034722222222222224
AoF06422,0,0.10039062500000001,0.46597222222222223,0.049218750000000006,0.04861111111111111
AoF06423,0,0.110546875,0.4777777777777778,0.017968750000000002,0.02777777777777778
AoF06424,0,0.6917968750000001,0.2965277777777778,0.041406250000000006,0.05694444444444444
AoF06425,0,0.6863281250000001,0.30069444444444443,0.022656250000000003,0.043055555555555555
AoF06426,0,0.708203125,0.2847222222222222,0.05390625,0.08055555555555556
AoF06427,0,0.71796875,0.29097222222222224,0.08281250000000001,0.0625
AoF06428,0,0.23789062500000002,0.05277777777777778,0.11015625000000001,0.08888888888888889
AoF06429,0,0.234375,0.051388888888888894,0.09531250000000001,0.09166666666666667
AoF06430,0,0.251953125,0.05416666666666667,0.05390625,0.09444444444444444
AoF06431,0,0.17304687500000002,0.06180555555555556,0.09921875000000001,0.09583333333333334
AoF06432,0,0.15859375,0.06319444444444444,0.1078125,0.09305555555555556
AoF06433,0,0.174609375,0.06666666666666667,0.05859375,0.09722222222222222
AoF06434,0,0.346484375,0.36388888888888893,0.04453125,0.030555555555555558
AoF06435,0,0.38007812500000004,0.36875,0.032031250000000004,0.0375
AoF06436,0,0.7191406250000001,0.25972222222222224,0.07109375,0.13055555555555556
AoF06437,0,0.7367187500000001,0.2534722222222222,0.09062500000000001,0.12083333333333333
AoF06438,0,0.6996093750000001,0.30486111111111114,0.05390625,0.034722222222222224
AoF06439,0,0.689453125,0.2986111111111111,0.04609375,0.04722222222222222
AoF06440,0,0.6957031250000001,0.30694444444444446,0.049218750000000006,0.04166666666666667
AoF06441,0,0.1640625,0.2798611111111111,0.0578125,0.06805555555555556
AoF06442,0,0.147265625,0.2513888888888889,0.05234375,0.075
AoF06443,0,0.146484375,0.24097222222222223,0.041406250000000006,0.11527777777777778
AoF06444,0,0.80625,0.20277777777777778,0.0203125,0.07777777777777778
AoF06445,0,0.151171875,0.0625,0.10234375000000001,0.09722222222222222
AoF06446,0,0.148046875,0.06666666666666667,0.10703125000000001,0.1
AoF06447,0,0.143359375,0.06597222222222222,0.10703125000000001,0.09583333333333334
AoF06448,0,0.6984375,0.2743055555555556,0.0390625,0.09583333333333334
AoF06449,0,0.7046875,0.2611111111111111,0.0484375,0.13055555555555556
AoF06450,0,0.7039062500000001,0.23819444444444446,0.060937500000000006,0.16527777777777777
AoF06451,0,0.80390625,0.22222222222222224,0.059375000000000004,0.17222222222222222
AoF06452,0,0.17421875,0.0625,0.08750000000000001,0.1
AoF06453,0,0.703125,0.30069444444444443,0.040625,0.04027777777777778
AoF06454,0,0.7046875,0.30208333333333337,0.065625,0.04861111111111111
AoF06455,0,0.431640625,0.3805555555555556,0.02421875,0.02777777777777778
AoF06456,0,0.12890625,0.4604166666666667,0.037500000000000006,0.04583333333333334
AoF06457,0,0.716015625,0.28958333333333336,0.05859375,0.05694444444444444
AoF06458,0,0.10820312500000001,0.4708333333333333,0.017968750000000002,0.03888888888888889
AoF06459,0,0.11328125,0.45833333333333337,0.03125,0.06666666666666667
AoF06460,0,0.467578125,0.33333333333333337,0.09921875000000001,0.12222222222222223
AoF06461,0,0.48125,0.34097222222222223,0.1296875,0.11805555555555557
AoF06462,0,0.47382812500000004,0.375,0.10859375,0.04722222222222222
AoF06463,0,0.205859375,0.059722222222222225,0.049218750000000006,0.10833333333333334
AoF06464,0,0.20078125000000002,0.05902777777777778,0.0484375,0.10138888888888889
AoF06465,0,0.2,0.05694444444444444,0.0578125,0.10555555555555556
AoF06466,0,0.5625,0.2576388888888889,0.059375000000000004,0.059722222222222225
AoF06467,0,0.558203125,0.24097222222222223,0.05859375,0.08472222222222223
AoF06468,0,0.1859375,0.0638888888888889,0.0890625,0.08611111111111111
AoF06469,0,0.186328125,0.061111111111111116,0.07890625000000001,0.1
AoF06470,0,0.6000000000000001,0.2652777777777778,0.026562500000000003,0.03333333333333333
AoF06471,0,0.5859375,0.24791666666666667,0.05,0.0625
AoF06472,0,0.597265625,0.2555555555555556,0.025781250000000002,0.04166666666666667
AoF06473,0,0.17578125,0.06944444444444445,0.09843750000000001,0.06666666666666667
AoF06474,0,0.1703125,0.07013888888888889,0.1125,0.06805555555555556
AoF06475,0,0.5496093750000001,0.25277777777777777,0.02109375,0.05
AoF06476,0,0.904296875,0.21736111111111112,0.030468750000000003,0.034722222222222224
AoF06477,0,0.8984375,0.2111111111111111,0.0421875,0.03888888888888889
AoF06478,0,0.883984375,0.18680555555555556,0.06640625,0.08750000000000001
AoF06479,0,0.888671875,0.2902777777777778,0.03828125,0.03888888888888889
AoF06480,0,0.8949218750000001,0.28750000000000003,0.030468750000000003,0.05
AoF06481,0,0.9128906250000001,0.20555555555555557,0.022656250000000003,0.05
AoF06482,0,0.9078125,0.20625000000000002,0.025,0.05416666666666667
AoF06483,0,0.732421875,0.23194444444444445,0.01953125,0.036111111111111115
AoF06484,0,0.737890625,0.2326388888888889,0.022656250000000003,0.043055555555555555
AoF06485,0,0.7390625000000001,0.22708333333333333,0.0390625,0.04861111111111111
AoF06486,0,0.433203125,0.35833333333333334,0.049218750000000006,0.05555555555555556
AoF06487,0,0.431640625,0.36319444444444443,0.041406250000000006,0.051388888888888894
AoF06488,0,0.2484375,0.059722222222222225,0.115625,0.08611111111111111
AoF06489,0,0.2578125,0.050694444444444445,0.11406250000000001,0.08750000000000001
AoF06490,0,0.273046875,0.05694444444444444,0.12890625,0.09444444444444444
AoF06491,0,0.439453125,0.36041666666666666,0.03515625,0.07361111111111111
AoF06492,0,0.8625,0.18472222222222223,0.1,0.08888888888888889
AoF06493,0,0.864453125,0.17708333333333334,0.09140625000000001,0.10138888888888889
AoF06494,0,0.38789062500000004,0.34375,0.01953125,0.07916666666666666
AoF06495,0,0.08359375000000001,0.2215277777777778,0.06406250000000001,0.1513888888888889
AoF06496,0,0.053125000000000006,0.20833333333333334,0.0890625,0.18055555555555555
AoF06497,0,0.5265625,0.2520833333333333,0.03125,0.05416666666666667
AoF06498,0,0.8812500000000001,0.19861111111111113,0.037500000000000006,0.0638888888888889
AoF06499,0,0.8828125,0.2138888888888889,0.0203125,0.036111111111111115
AoF06500,0,0.4625,0.3215277777777778,0.09843750000000001,0.1375
AoF06501,0,0.46210937500000004,0.30833333333333335,0.10078125,0.1638888888888889
AoF06502,0,0.463671875,0.29444444444444445,0.09453125000000001,0.19444444444444445
AoF06503,0,0.7109375,0.24791666666666667,0.018750000000000003,0.029166666666666667
AoF06504,0,0.7078125000000001,0.2451388888888889,0.0203125,0.0375
AoF06505,0,0.694921875,0.2388888888888889,0.02109375,0.04722222222222222
AoF06506,0,0.6667968750000001,0.24097222222222223,0.039843750000000004,0.0625
AoF06507,0,0.6625000000000001,0.23750000000000002,0.034375,0.06944444444444445
AoF06508,0,0.24140625000000002,0.05694444444444444,0.09062500000000001,0.1
AoF06509,0,0.24140625000000002,0.058333333333333334,0.0921875,0.09722222222222222
AoF06510,0,0.244921875,0.05763888888888889,0.08828125,0.10694444444444445
AoF06511,0,0.16914062500000002,0.26180555555555557,0.017968750000000002,0.043055555555555555
AoF06512,0,0.178125,0.2534722222222222,0.029687500000000002,0.05416666666666667
AoF06513,0,0.171875,0.25069444444444444,0.028125,0.06527777777777778
AoF06514,0,0.484375,0.3763888888888889,0.025,0.03888888888888889
AoF06515,0,0.491796875,0.36597222222222225,0.05234375,0.05416666666666667
AoF06516,0,0.483984375,0.36180555555555555,0.055468750000000004,0.059722222222222225
AoF06517,0,0.5859375,0.26666666666666666,0.0234375,0.03888888888888889
AoF06518,0,0.956640625,0.20902777777777778,0.025781250000000002,0.034722222222222224
AoF06519,0,0.947265625,0.21180555555555555,0.025781250000000002,0.0375
AoF06520,0,0.63828125,0.2423611111111111,0.051562500000000004,0.06805555555555556
AoF06521,0,0.63828125,0.24166666666666667,0.0546875,0.06944444444444445
AoF06522,0,0.97578125,0.17291666666666666,0.028125,0.08472222222222223
AoF06523,0,0.977734375,0.16736111111111113,0.02421875,0.08750000000000001
AoF06524,0,0.923046875,0.2013888888888889,0.03359375,0.0638888888888889
AoF06525,0,0.916015625,0.19791666666666669,0.04609375,0.07361111111111111
AoF06526,0,0.848828125,0.12638888888888888,0.11171875,0.19444444444444445
AoF06527,0,0.9031250000000001,0.2,0.043750000000000004,0.0638888888888889
AoF06528,0,0.89765625,0.2,0.05,0.05277777777777778
AoF06529,0,0.8984375,0.20486111111111113,0.046875,0.05416666666666667
AoF06530,0,0.6292968750000001,0.21180555555555555,0.09453125000000001,0.13472222222222222
AoF06531,0,0.6160156250000001,0.20833333333333334,0.09140625000000001,0.14722222222222223
AoF06532,0,0.970703125,0.17916666666666667,0.02109375,0.07777777777777778
AoF06533,0,0.9636718750000001,0.18611111111111112,0.02734375,0.06944444444444445
AoF06534,0,0.9632812500000001,0.16805555555555557,0.03125,0.10277777777777779
AoF06535,0,0.941015625,0.2125,0.05390625,0.04722222222222222
AoF06536,0,0.9421875000000001,0.2,0.05,0.05
AoF06537,0,0.934765625,0.19930555555555557,0.04609375,0.04583333333333334
AoF06538,0,0.926953125,0.20694444444444446,0.02734375,0.061111111111111116
AoF06539,0,0.92734375,0.19861111111111113,0.0328125,0.07777777777777778
AoF06540,0,0.929296875,0.19652777777777777,0.02890625,0.0763888888888889
AoF06541,0,0.806640625,0.21875,0.04296875,0.04027777777777778
AoF06542,0,0.814453125,0.21458333333333335,0.03828125,0.051388888888888894
AoF06543,0,0.81015625,0.21458333333333335,0.0421875,0.04861111111111111
AoF06544,0,0.786328125,0.21458333333333335,0.032031250000000004,0.051388888888888894
AoF06545,0,0.7820312500000001,0.20694444444444446,0.046875,0.06666666666666667
AoF06546,0,0.7796875000000001,0.2076388888888889,0.045312500000000006,0.07083333333333333
AoF06547,0,0.8718750000000001,0.17430555555555557,0.16562500000000002,0.10972222222222222
AoF06548,0,0.8753906250000001,0.18194444444444446,0.17421875,0.10277777777777779
AoF06549,0,0.8695312500000001,0.18611111111111112,0.17500000000000002,0.09444444444444444
AoF06550,0,0.684765625,0.23541666666666666,0.07421875,0.07083333333333333
AoF06551,0,0.683203125,0.24305555555555555,0.07265625,0.04722222222222222
AoF06552,0,0.712109375,0.21875,0.04296875,0.09305555555555556
AoF06553,0,0.7140625,0.21666666666666667,0.0484375,0.09444444444444444
AoF06554,0,0.708984375,0.21041666666666667,0.047656250000000004,0.10138888888888889
AoF06555,0,0.6839843750000001,0.24166666666666667,0.022656250000000003,0.05555555555555556
AoF06556,0,0.6843750000000001,0.24027777777777778,0.028125,0.05555555555555556
AoF06557,0,0.6976562500000001,0.22847222222222224,0.037500000000000006,0.059722222222222225
AoF06558,0,0.6976562500000001,0.23333333333333334,0.0421875,0.0638888888888889
AoF06559,0,0.6781250000000001,0.20069444444444445,0.09375,0.1375
AoF06560,0,0.6746093750000001,0.19444444444444445,0.09453125000000001,0.14166666666666666
AoF06561,0,0.6746093750000001,0.24305555555555555,0.08046875,0.05277777777777778
AoF06562,0,0.7035156250000001,0.25,0.02890625,0.03888888888888889
AoF06563,0,0.6726562500000001,0.22291666666666668,0.034375,0.10972222222222222
AoF06564,0,0.671875,0.22430555555555556,0.035937500000000004,0.09027777777777778
AoF06565,0,0.675,0.21736111111111112,0.043750000000000004,0.11527777777777778
AoF06566,0,0.693359375,0.21458333333333335,0.06015625,0.11527777777777778
AoF06567,0,0.6878906250000001,0.21875,0.06640625,0.10972222222222222
AoF06568,0,0.688671875,0.21180555555555555,0.07109375,0.12083333333333333
AoF06569,0,0.95078125,0.1826388888888889,0.078125,0.12083333333333333
AoF06570,0,0.9546875,0.17222222222222222,0.0671875,0.1527777777777778
AoF06571,0,0.688671875,0.19583333333333333,0.09609375,0.11666666666666667
AoF06572,0,0.696484375,0.21041666666666667,0.08359375000000001,0.09583333333333334
AoF06573,0,0.68671875,0.20694444444444446,0.10312500000000001,0.10277777777777779
AoF06574,0,0.9539062500000001,0.18541666666666667,0.0734375,0.11805555555555557
AoF06575,0,0.9437500000000001,0.18611111111111112,0.09062500000000001,0.11388888888888889
AoF06576,0,0.9437500000000001,0.17500000000000002,0.0921875,0.1388888888888889
AoF06577,0,0.95078125,0.19236111111111112,0.0578125,0.10138888888888889
AoF06578,0,0.93515625,0.19861111111111113,0.0578125,0.058333333333333334
AoF06579,0,0.688671875,0.2388888888888889,0.07421875,0.05555555555555556
AoF06580,0,0.6863281250000001,0.22847222222222224,0.08671875000000001,0.06527777777777778
AoF06581,0,0.66328125,0.20902777777777778,0.037500000000000006,0.1375
AoF06582,0,0.6648437500000001,0.2326388888888889,0.028125,0.08472222222222223
AoF06583,0,0.6785156250000001,0.20902777777777778,0.06640625,0.10416666666666667
AoF06584,0,0.671875,0.23680555555555557,0.053125000000000006,0.09583333333333334
AoF06585,0,0.66953125,0.23472222222222222,0.051562500000000004,0.08611111111111111
AoF06586,0,0.6667968750000001,0.22777777777777777,0.049218750000000006,0.08611111111111111
AoF06587,0,0.915234375,0.21736111111111112,0.04453125,0.04583333333333334
AoF06588,0,0.888671875,0.18194444444444446,0.049218750000000006,0.10277777777777779
AoF06589,0,0.7093750000000001,0.24027777777777778,0.0484375,0.03888888888888889
AoF06590,0,0.6121093750000001,0.26180555555555557,0.03671875,0.043055555555555555
AoF06591,0,0.615234375,0.2548611111111111,0.047656250000000004,0.043055555555555555
AoF06592,0,0.7019531250000001,0.2465277777777778,0.039843750000000004,0.10138888888888889
AoF06593,0,0.69921875,0.24305555555555555,0.0421875,0.1
AoF06594,0,0.6980468750000001,0.2534722222222222,0.030468750000000003,0.06805555555555556
AoF06595,0,0.603515625,0.20694444444444446,0.17578125,0.16111111111111112
AoF06596,0,0.622265625,0.20833333333333334,0.14921875,0.15833333333333333
AoF06597,0,0.618359375,0.2111111111111111,0.16015625,0.1527777777777778
AoF06598,0,0.6484375,0.2326388888888889,0.125,0.10972222222222222
AoF06599,0,0.6453125000000001,0.22708333333333333,0.1296875,0.12916666666666668
AoF06600,0,0.63671875,0.22847222222222224,0.15156250000000002,0.13194444444444445
AoF06601,0,0.6234375000000001,0.24930555555555556,0.1171875,0.06527777777777778
AoF06602,0,0.61875,0.23402777777777778,0.1171875,0.09305555555555556
AoF06603,0,0.63671875,0.2520833333333333,0.109375,0.05694444444444444
AoF06604,0,0.602734375,0.20972222222222223,0.19296875000000002,0.15833333333333333
AoF06605,0,0.59140625,0.19791666666666669,0.21875,0.1875
AoF06606,0,0.612890625,0.20833333333333334,0.17890625000000002,0.15833333333333333
AoF06607,0,0.6109375,0.2659722222222222,0.026562500000000003,0.029166666666666667
AoF06608,0,0.6175781250000001,0.26319444444444445,0.030468750000000003,0.04027777777777778
AoF06609,0,0.596875,0.20972222222222223,0.16875,0.1388888888888889
AoF06610,0,0.583203125,0.1951388888888889,0.17265625,0.15972222222222224
AoF06611,0,0.97578125,0.20416666666666666,0.03125,0.08333333333333334
AoF06612,0,0.969921875,0.2138888888888889,0.039843750000000004,0.058333333333333334
AoF06613,0,0.6937500000000001,0.26944444444444443,0.037500000000000006,0.04722222222222222
AoF06614,0,0.6683593750000001,0.24097222222222223,0.08984375,0.11527777777777778
AoF06615,0,0.6414062500000001,0.25277777777777777,0.07968750000000001,0.058333333333333334
AoF06616,0,0.534375,0.18819444444444444,0.096875,0.14583333333333334
AoF06617,0,0.6414062500000001,0.24027777777777778,0.07968750000000001,0.075
AoF06618,0,0.579296875,0.19097222222222224,0.21015625000000002,0.18194444444444446
AoF06619,0,0.60546875,0.18194444444444446,0.15937500000000002,0.20277777777777778
AoF06620,0,0.6253906250000001,0.2590277777777778,0.10234375000000001,0.04583333333333334
AoF06621,0,0.60703125,0.2576388888888889,0.0765625,0.04583333333333334
AoF06622,0,0.68359375,0.26458333333333334,0.029687500000000002,0.04027777777777778
AoF06623,0,0.6316406250000001,0.2215277777777778,0.05078125,0.12083333333333333
AoF06624,0,0.64609375,0.23402777777777778,0.0765625,0.09583333333333334
AoF06625,0,0.70078125,0.2513888888888889,0.021875000000000002,0.02777777777777778
AoF06626,0,0.7039062500000001,0.25625000000000003,0.0234375,0.029166666666666667
AoF06627,0,0.704296875,0.24791666666666667,0.03359375,0.029166666666666667
AoF06628,0,0.614453125,0.2590277777777778,0.02890625,0.04861111111111111
AoF06629,0,0.6140625000000001,0.27083333333333337,0.021875000000000002,0.02777777777777778
AoF06630,0,0.5847656250000001,0.19652777777777777,0.19765625,0.1763888888888889
AoF06631,0,0.5808593750000001,0.18819444444444444,0.21171875,0.1902777777777778
AoF06632,0,0.671484375,0.23194444444444445,0.06171875,0.125
AoF06633,0,0.65234375,0.22777777777777777,0.0890625,0.11666666666666667
AoF06634,0,0.6121093750000001,0.20486111111111113,0.14140625,0.16527777777777777
AoF06635,0,0.61328125,0.20972222222222223,0.13593750000000002,0.1527777777777778
AoF06636,0,0.5925781250000001,0.19930555555555557,0.17109375000000002,0.16805555555555557
AoF06637,0,0.598828125,0.2076388888888889,0.15546875000000002,0.1513888888888889
AoF06638,0,0.582421875,0.19652777777777777,0.21015625000000002,0.1736111111111111
AoF06639,0,0.6273437500000001,0.21944444444444444,0.1546875,0.14166666666666666
AoF06640,0,0.6042968750000001,0.2520833333333333,0.022656250000000003,0.0625
AoF06641,0,0.6140625000000001,0.24444444444444446,0.021875000000000002,0.08055555555555556
AoF06642,0,0.626171875,0.23958333333333334,0.03671875,0.08472222222222223
AoF06643,0,0.755859375,0.20694444444444446,0.041406250000000006,0.10277777777777779
AoF06644,0,0.761328125,0.19861111111111113,0.055468750000000004,0.11666666666666667
AoF06645,0,0.7578125,0.2152777777777778,0.03125,0.07222222222222223
AoF06646,0,0.599609375,0.19583333333333333,0.17734375000000002,0.17222222222222222
AoF06647,0,0.6062500000000001,0.1902777777777778,0.16718750000000002,0.19444444444444445
AoF06648,0,0.6121093750000001,0.20277777777777778,0.16015625,0.16666666666666669
AoF06649,0,0.6335937500000001,0.20416666666666666,0.1125,0.15
AoF06650,0,0.62265625,0.1875,0.125,0.17222222222222222
AoF06651,0,0.614453125,0.2604166666666667,0.039843750000000004,0.051388888888888894
AoF06652,0,0.623046875,0.2520833333333333,0.04453125,0.06527777777777778
AoF06653,0,0.5847656250000001,0.22291666666666668,0.03359375,0.12083333333333333
AoF06654,0,0.584375,0.21736111111111112,0.0328125,0.12916666666666668
AoF06655,0,0.63984375,0.25,0.05625,0.05277777777777778
AoF06656,0,0.6484375,0.2555555555555556,0.0546875,0.044444444444444446
AoF06657,0,0.575390625,0.18888888888888888,0.20703125,0.18611111111111112
AoF06658,0,0.57578125,0.18611111111111112,0.225,0.19444444444444445
AoF06659,0,0.6375000000000001,0.2569444444444445,0.0625,0.04722222222222222
AoF06660,0,0.63984375,0.2548611111111111,0.060937500000000006,0.051388888888888894
AoF06661,0,0.620703125,0.2451388888888889,0.03359375,0.07361111111111111
AoF06662,0,0.625,0.225,0.05625,0.11944444444444445
AoF06663,0,0.63203125,0.225,0.0625,0.10833333333333334
AoF06664,0,0.669140625,0.2548611111111111,0.05390625,0.04583333333333334
AoF06665,0,0.645703125,0.24583333333333335,0.09296875,0.06944444444444445
AoF06666,0,0.6234375000000001,0.21736111111111112,0.115625,0.12361111111111112
AoF06667,0,0.6125,0.22569444444444445,0.13125,0.11527777777777778
AoF06668,0,0.56484375,0.19652777777777777,0.2703125,0.1763888888888889
AoF06669,0,0.55234375,0.19652777777777777,0.296875,0.18194444444444446
AoF06670,0,0.6195312500000001,0.23541666666666666,0.05625,0.09027777777777778
AoF06671,0,0.608984375,0.2638888888888889,0.02890625,0.036111111111111115
AoF06672,0,0.6273437500000001,0.2520833333333333,0.065625,0.0625
AoF06673,0,0.6195312500000001,0.2465277777777778,0.051562500000000004,0.0625
AoF06674,0,0.61640625,0.2423611111111111,0.0484375,0.09027777777777778
AoF06675,0,0.594921875,0.2569444444444445,0.02890625,0.044444444444444446
AoF06676,0,0.58984375,0.2534722222222222,0.028125,0.05416666666666667
AoF06677,0,0.5847656250000001,0.2534722222222222,0.02109375,0.05694444444444444
AoF06678,0,0.7015625000000001,0.23958333333333334,0.0484375,0.1125
AoF06679,0,0.6953125,0.2388888888888889,0.0484375,0.11666666666666667
AoF06680,0,0.6265625,0.2569444444444445,0.05,0.05277777777777778
AoF06681,0,0.6234375000000001,0.2590277777777778,0.040625,0.04861111111111111
AoF06682,0,0.63046875,0.25416666666666665,0.065625,0.05277777777777778
AoF06683,0,0.7054687500000001,0.2701388888888889,0.029687500000000002,0.05416666666666667
AoF06684,0,0.704296875,0.25833333333333336,0.02890625,0.07222222222222223
AoF06685,0,0.7109375,0.28402777777777777,0.015625,0.02638888888888889
AoF06686,0,0.651953125,0.21041666666666667,0.10390625,0.1486111111111111
AoF06687,0,0.653515625,0.20694444444444446,0.11015625000000001,0.14722222222222223
AoF06688,0,0.653515625,0.22708333333333333,0.10859375,0.12361111111111112
AoF06689,0,0.649609375,0.2152777777777778,0.11953125,0.13055555555555556
AoF06690,0,0.6355468750000001,0.20902777777777778,0.12578125,0.13194444444444445
AoF06691,0,0.628515625,0.20625000000000002,0.11953125,0.14305555555555557
AoF06692,0,0.6160156250000001,0.20972222222222223,0.13671875,0.14166666666666666
AoF06693,0,0.609375,0.21458333333333335,0.15781250000000002,0.14027777777777778
AoF06694,0,0.65,0.24861111111111112,0.05,0.058333333333333334
AoF06695,0,0.65,0.24722222222222223,0.060937500000000006,0.0638888888888889
AoF06696,0,0.661328125,0.24444444444444446,0.05078125,0.06666666666666667
AoF06697,0,0.704296875,0.2763888888888889,0.03515625,0.04166666666666667
AoF06698,0,0.7039062500000001,0.26805555555555555,0.029687500000000002,0.05277777777777778
AoF06699,0,0.6957031250000001,0.2604166666666667,0.04296875,0.06805555555555556
AoF06700,0,0.63828125,0.22847222222222224,0.1484375,0.1375
AoF06701,0,0.6550781250000001,0.23125,0.11953125,0.12916666666666668
AoF06702,0,0.651953125,0.22916666666666669,0.12265625000000001,0.1277777777777778
AoF06703,0,0.6316406250000001,0.26944444444444443,0.03828125,0.019444444444444445
AoF06704,0,0.6332031250000001,0.2673611111111111,0.022656250000000003,0.02638888888888889
AoF06705,0,0.6332031250000001,0.25972222222222224,0.04609375,0.036111111111111115
AoF06706,0,0.633984375,0.25416666666666665,0.08359375000000001,0.05
AoF06707,0,0.626953125,0.2652777777777778,0.05234375,0.036111111111111115
AoF06708,0,0.6312500000000001,0.24375000000000002,0.140625,0.09305555555555556
AoF06709,0,0.6492187500000001,0.23750000000000002,0.06406250000000001,0.09444444444444444
AoF06710,0,0.6585937500000001,0.2548611111111111,0.1,0.059722222222222225
AoF06711,0,0.626171875,0.24444444444444446,0.14921875,0.075
AoF06712,0,0.6136718750000001,0.23402777777777778,0.16484375,0.09305555555555556
AoF06713,0,0.64375,0.2138888888888889,0.10312500000000001,0.1388888888888889
AoF06714,0,0.64609375,0.22083333333333335,0.09843750000000001,0.13333333333333333
AoF06715,0,0.6472656250000001,0.22569444444444445,0.09609375,0.12361111111111112
AoF06716,0,0.6195312500000001,0.18194444444444446,0.1171875,0.18611111111111112
AoF06717,0,0.6121093750000001,0.19236111111111112,0.12890625,0.17083333333333334
AoF06718,0,0.6589843750000001,0.2604166666666667,0.041406250000000006,0.034722222222222224
AoF06719,0,0.6507812500000001,0.24027777777777778,0.028125,0.0638888888888889
AoF06720,0,0.60078125,0.19375,0.1609375,0.15972222222222224
AoF06721,0,0.6121093750000001,0.19444444444444445,0.14453125,0.17222222222222222
AoF06722,0,0.614453125,0.20902777777777778,0.16015625,0.1486111111111111
AoF06723,2,0.0,0.0,0.0,0.0
AoF06724,2,0.0,0.0,0.0,0.0
AoF06725,2,0.0,0.0,0.0,0.0
AoF06726,2,0.0,0.0,0.0,0.0
AoF06727,2,0.0,0.0,0.0,0.0
AoF06728,2,0.0,0.0,0.0,0.0
AoF06729,2,0.0,0.0,0.0,0.0
AoF06730,2,0.0,0.0,0.0,0.0
AoF06731,2,0.0,0.0,0.0,0.0
AoF06732,2,0.0,0.0,0.0,0.0
AoF06733,2,0.0,0.0,0.0,0.0
AoF06734,2,0.0,0.0,0.0,0.0
AoF06735,2,0.0,0.0,0.0,0.0
AoF06736,2,0.0,0.0,0.0,0.0
AoF06737,2,0.0,0.0,0.0,0.0
AoF06738,2,0.0,0.0,0.0,0.0
AoF06739,2,0.0,0.0,0.0,0.0
AoF06740,2,0.0,0.0,0.0,0.0
AoF06741,2,0.0,0.0,0.0,0.0
AoF06742,2,0.0,0.0,0.0,0.0
AoF06743,2,0.0,0.0,0.0,0.0
AoF06744,2,0.0,0.0,0.0,0.0
AoF06745,2,0.0,0.0,0.0,0.0
AoF06746,2,0.0,0.0,0.0,0.0
AoF06747,2,0.0,0.0,0.0,0.0
AoF06748,2,0.0,0.0,0.0,0.0
AoF06749,2,0.0,0.0,0.0,0.0
AoF06750,2,0.0,0.0,0.0,0.0
AoF06751,2,0.0,0.0,0.0,0.0
AoF06752,2,0.0,0.0,0.0,0.0
AoF06753,2,0.0,0.0,0.0,0.0
AoF06754,2,0.0,0.0,0.0,0.0
AoF06755,2,0.0,0.0,0.0,0.0
AoF06756,2,0.0,0.0,0.0,0.0
AoF06757,2,0.0,0.0,0.0,0.0
AoF06758,2,0.0,0.0,0.0,0.0
AoF06759,2,0.0,0.0,0.0,0.0
AoF06760,2,0.0,0.0,0.0,0.0
AoF06761,2,0.0,0.0,0.0,0.0
AoF06762,2,0.0,0.0,0.0,0.0
AoF06763,2,0.0,0.0,0.0,0.0
AoF06764,2,0.0,0.0,0.0,0.0
AoF06765,2,0.0,0.0,0.0,0.0
AoF06766,2,0.0,0.0,0.0,0.0
AoF06767,2,0.0,0.0,0.0,0.0
AoF06768,2,0.0,0.0,0.0,0.0
AoF06769,2,0.0,0.0,0.0,0.0
AoF06770,2,0.0,0.0,0.0,0.0
AoF06771,2,0.0,0.0,0.0,0.0
AoF06772,2,0.0,0.0,0.0,0.0
AoF06773,2,0.0,0.0,0.0,0.0
AoF06774,2,0.0,0.0,0.0,0.0
AoF06775,2,0.0,0.0,0.0,0.0
AoF06776,2,0.0,0.0,0.0,0.0
AoF06777,2,0.0,0.0,0.0,0.0
AoF06778,2,0.0,0.0,0.0,0.0
AoF06779,2,0.0,0.0,0.0,0.0
AoF06780,2,0.0,0.0,0.0,0.0
AoF06781,2,0.0,0.0,0.0,0.0
AoF06782,2,0.0,0.0,0.0,0.0
AoF06783,2,0.0,0.0,0.0,0.0
AoF06784,2,0.0,0.0,0.0,0.0
AoF06785,2,0.0,0.0,0.0,0.0
AoF06786,2,0.0,0.0,0.0,0.0
AoF06787,2,0.0,0.0,0.0,0.0
AoF06788,2,0.0,0.0,0.0,0.0
AoF06789,2,0.0,0.0,0.0,0.0
AoF06790,2,0.0,0.0,0.0,0.0
AoF06791,2,0.0,0.0,0.0,0.0
AoF06792,2,0.0,0.0,0.0,0.0
AoF06793,2,0.0,0.0,0.0,0.0
AoF06794,2,0.0,0.0,0.0,0.0
AoF06795,2,0.0,0.0,0.0,0.0
AoF06796,2,0.0,0.0,0.0,0.0
AoF06797,2,0.0,0.0,0.0,0.0
AoF06798,2,0.0,0.0,0.0,0.0
AoF06799,2,0.0,0.0,0.0,0.0
AoF06800,2,0.0,0.0,0.0,0.0
